SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
539636,PRECAM      ,B ,Q,110.90,111.00,109.15,110.60,110.60,109.50,109,6335,697800.00,
539658,TEAMLEASE   ,B ,Q,2272.15,2276.40,2260.10,2268.95,2260.20,2280.00,25,10119,22969938.00,
539659,VIDLI       ,M ,Q,72.50,72.50,72.50,72.50,72.50,72.95,1,1000,72500.00,
539678,QUICKHEAL   ,B ,Q,299.05,303.50,294.40,298.80,298.00,298.40,968,53573,15990366.00,
539679,KAPILRAJ    ,X ,Q,17.65,17.65,17.65,17.65,17.65,18.55,31,2965,52332.00,
539693,ALORA       ,X ,Q,4.52,4.52,4.52,4.52,4.52,4.75,5,890,4022.00,
539724,HYPERSOFT   ,X ,Q,10.00,10.00,8.00,8.89,8.90,8.40,24,4124,37172.00,
539725,GOKULAGRO   ,B ,Q,22.10,22.70,22.05,22.25,22.10,21.85,26,2390,53087.00,
539742,SIMBHALS    ,B ,Q,14.90,15.25,14.72,15.20,15.20,14.95,66,5511,82555.00,
539760,RELICAB     ,M ,Q,37.00,37.00,37.00,37.00,37.00,40.00,1,3000,111000.00,
539770,DARJEELING  ,XT,Q,14.75,14.75,14.75,14.75,14.75,14.05,4,308,4543.00,
539773,ADVIKCA     ,XT,Q,4.61,4.61,4.60,4.60,4.60,4.65,4,10271,47249.00,
539785,PDMJEPAPER  ,B ,Q,27.00,27.00,26.45,26.60,26.95,27.00,47,10236,274684.00,
539787,HCG         ,B ,Q,302.60,304.85,299.25,300.50,300.50,306.60,20,288,86721.00,
539798,UMIYA       ,M ,Q,104.05,104.05,103.80,103.80,103.80,106.10,5,6250,649437.00,
539799,BHARATWIRE  ,B ,Q,121.00,122.00,119.20,120.45,120.45,121.35,143,8198,990819.00,
539806,H1190M36RG  ,F ,Q,11.45,11.45,11.45,11.45,11.45,11.37,1,2500,28625.00,
539807,INFIBEAM    ,A ,Q,162.10,168.40,161.55,167.05,165.85,163.25,2688,1171914,193801397.00,
539836,RUBY        ,M ,Q,9.60,9.60,8.70,8.70,8.70,9.60,4,12000,109200.00,
539837,RPEL        ,M ,Q,121.00,121.00,120.10,120.10,120.10,124.00,2,2000,241100.00,
539839,FRANKLIN    ,M ,Q,19.00,19.05,19.00,19.00,19.00,19.00,4,40000,760400.00,
539841,LANCER      ,M ,Q,89.00,89.00,89.00,89.00,89.00,85.50,1,4000,356000.00,
539842,SYSCO       ,M ,Q,39.10,39.10,39.10,39.10,39.10,40.90,1,2500,97750.00,
539843,NINSYS      ,M ,Q,17.50,17.50,17.25,17.25,17.25,17.00,2,30000,522500.00,
539844,EQUITAS     ,A ,Q,149.65,153.75,147.95,152.50,152.50,150.05,898,98569,14941328.00,
539854,HALDER      ,XT,Q,7.29,7.29,6.62,6.62,6.62,6.95,7,80000,531001.00,
539861,SKIL        ,T ,Q,31.50,31.50,28.80,29.10,29.10,30.20,27,20300,605880.00,
539871,THYROCARE   ,B ,Q,581.00,594.45,581.00,586.35,586.35,585.05,100,1184,696693.00,
539872,BAJAJHCARE  ,M ,Q,400.00,400.00,400.00,400.00,400.00,400.00,2,7600,3040000.00,
539874,UJJIVAN     ,A ,Q,381.00,383.40,373.75,380.05,380.05,379.35,1520,146505,55508548.00,
539875,RSDFIN      ,X ,Q,50.60,50.60,50.60,50.60,50.60,53.25,1,3,151.00,
539876,CROMPTON    ,A ,Q,232.00,233.55,229.50,230.70,231.45,234.00,370,78644,18228972.00,
539883,PILANIINVS  ,T ,Q,2745.00,2790.00,2725.15,2755.55,2750.00,2745.15,35,1267,3490724.00,
539889,PARAGMILK   ,A ,Q,248.05,248.65,243.55,244.95,244.95,247.45,412,38784,9551702.00,
539917,NAGARFERT   ,B ,Q,18.00,18.45,17.95,18.25,18.15,17.90,320,111336,2021587.00,
539938,ICLF        ,XT,Q,16.95,16.95,16.95,16.95,16.95,16.15,1,5,84.00,
539940,MAXVIL      ,B ,Q,70.95,74.45,70.25,71.00,71.00,71.50,261,43049,3070457.00,
539956,TAALENT     ,X ,Q,147.00,154.50,147.00,148.00,148.00,152.00,9,102,15333.00,
539957,MGL         ,A ,Q,1016.05,1023.40,1005.00,1012.90,1005.00,1013.30,350,5625,5710707.00,
539978,QUESS       ,B ,Q,1048.00,1068.00,1043.00,1063.25,1067.80,1056.60,200,2010,2115998.00,
539979,DIGJAMLTD   ,B ,Q,10.50,11.48,10.40,11.46,11.46,10.44,511,443576,5056750.00,
539980,MIDCAPIWIN  ,B ,Q,71.69,72.29,71.69,72.29,72.29,71.71,4,15,1076.00,
539981,MAXINDIA    ,A ,Q,82.85,84.25,82.00,83.60,83.70,83.75,1251,22806,1900707.00,
539992,LLOYDSTEEL  ,T ,Q,1.35,1.35,1.27,1.30,1.30,1.30,212,681688,885646.00,
540005,LTI         ,A ,Q,1387.00,1438.45,1387.00,1398.40,1398.40,1394.35,1501,13364,18847849.00,
540006,BULL        ,X ,Q,110.70,110.70,105.55,110.70,110.70,100.65,388,211821,23351569.00,
540023,MIENT       ,X ,Q,23.50,25.95,23.20,24.85,24.10,23.90,77,16544,403398.00,
540024,ASHARI      ,X ,Q,55.90,59.50,55.15,59.35,59.45,55.55,1436,237373,13884828.00,
540025,ADVENZYMES  ,A ,Q,235.80,236.05,230.65,233.95,235.90,234.80,366,19985,4674476.00,
540027,PTIL        ,M ,Q,202.00,225.00,202.00,225.00,225.00,218.85,11,25500,5500125.00,
540047,DBL         ,A ,Q,1158.05,1197.00,1141.10,1180.95,1180.95,1154.95,2087,51064,59835549.00,
540048,SPAL        ,B ,Q,363.95,368.00,359.90,366.20,365.00,356.50,60,2143,781863.00,
540061,BIGBLOC     ,B ,Q,187.00,192.40,183.35,186.60,187.00,184.00,326,14598,2731967.00,
540064,FRETAIL     ,A ,Q,539.00,553.00,538.15,549.80,549.80,531.75,1191,19753,10806975.00,
540065,RBLBANK     ,A ,Q,495.00,501.50,493.00,493.65,493.65,496.90,1021,401169,199767143.00,
540071,CAMSONSEEDS ,XT,Q,26.70,26.70,25.75,26.50,26.50,25.45,120,58240,1548227.00,
540072,SHIVAEXPO   ,M ,Q,16.00,16.50,16.00,16.50,16.50,16.60,2,20000,325000.00,
540073,BLS         ,B ,Q,138.00,141.90,134.00,140.55,140.55,137.85,694,50340,6941837.00,
540081,GOVNOW      ,T ,Q,9.46,9.46,9.45,9.46,9.46,9.01,4,350,3309.00,
540082,RSTL        ,M ,Q,43.95,43.95,43.95,43.95,43.95,42.00,1,3000,131850.00,
540083,TVVISION    ,B ,Q,17.25,17.40,16.45,16.80,16.90,15.85,176,65147,1116585.00,
540097,VISCO       ,XT,Q,14.10,14.10,14.10,14.10,14.10,14.40,1,23000,324300.00,
540108,TAHL        ,X ,Q,8.00,8.00,8.00,8.00,8.00,7.62,10,17100,136800.00,
540115,LTTS        ,A ,Q,1230.00,1232.00,1210.00,1221.90,1224.00,1225.40,227,2004,2444185.00,
540124,GNA         ,B ,Q,488.00,495.00,485.20,489.70,489.70,484.60,545,15116,7398804.00,
540125,RADHIKAJWE  ,M ,Q,31.50,31.50,29.45,31.00,31.00,31.00,16,27200,821440.00,
540133,ICICIPRULI  ,B ,Q,393.00,402.80,393.00,399.80,399.75,393.60,1139,43377,17344367.00,
540134,IISL        ,X ,Q,19.15,19.80,18.90,19.75,19.70,19.15,260,7434,145232.00,
540135,ARCFIN      ,XT,Q,4.14,4.14,3.94,3.94,3.94,4.14,3,15050,62197.00,
540136,HPL         ,B ,Q,134.00,134.00,126.05,126.80,126.50,127.10,70,2915,371322.00,
540143,SAGARSOFT   ,X ,Q,79.00,82.10,79.00,82.10,82.10,80.70,6,441,35129.00,
540145,VALIANTORG  ,M ,Q,799.90,800.00,770.00,790.00,790.00,781.95,17,6000,4704480.00,
540146,ACML        ,M ,Q,194.50,194.50,194.50,194.50,194.50,194.05,2,12000,2334000.00,
540151,DIKSAT      ,M ,Q,99.00,101.00,99.00,101.00,101.00,100.00,3,102000,10104000.00,
540153,ENDURANCE   ,B ,Q,1281.20,1307.00,1281.10,1299.00,1299.00,1294.00,207,42736,55417472.00,
540173,PNBHOUSING  ,A ,Q,1295.00,1312.00,1294.25,1300.70,1295.10,1287.70,356,3494,4548573.00,
540175,REGENCY     ,XT,Q,42.70,43.00,41.70,42.95,42.95,41.35,66,7546,322764.00,
540180,VBL         ,B ,Q,637.30,651.60,637.00,639.85,643.30,643.65,70,1064,684273.00,
540192,LKPSEC      ,X ,Q,21.40,22.25,20.85,21.95,21.65,20.60,76,28160,608713.00,
540205,AVL         ,M ,Q,92.00,95.70,92.00,95.70,95.70,88.00,2,4000,375400.00,
540210,TMRVL       ,B ,Q,115.00,118.05,111.90,112.30,112.30,114.90,280,23733,2706130.00,
540212,TCIEXP      ,B ,Q,497.90,497.90,480.00,484.15,489.95,488.35,26,361,176808.00,
540222,LAURUSLABS  ,A ,Q,506.05,510.00,504.10,507.70,505.30,508.30,271,8162,4139174.00,
540243,NEWLIGHT    ,XT,Q,28.10,30.25,28.10,28.45,28.45,29.30,128,3685,107289.00,
540259,SHANGAR     ,XT,Q,11.00,11.00,11.00,11.00,11.00,11.00,1,50,550.00,
540266,GLCL        ,XT,Q,33.00,33.20,33.00,33.20,33.20,33.00,31,49706,1648511.00,
540267,FLORACORP   ,XT,Q,9.88,9.88,9.88,9.88,9.88,10.40,4,3007,29709.00,
540293,PRICOLLTD   ,B ,Q,91.60,93.90,90.50,93.40,93.40,91.65,158,11956,1109396.00,
540311,JITFINFRA   ,T ,Q,37.00,38.00,37.00,38.00,38.00,37.70,20,7493,281989.00,
540360,LLFICL      ,XT,Q,18.85,18.85,18.85,18.85,18.85,18.45,2,100,1885.00,
540361,DANUBE      ,XT,Q,3.24,3.24,3.14,3.14,3.14,3.30,10,1540,4837.00,
540366,RADIOCITY   ,B ,Q,405.95,405.95,389.25,391.85,400.00,393.60,30,333,130783.00,
540376,DMART       ,A ,Q,1399.95,1429.90,1385.65,1421.25,1421.25,1400.30,4569,123735,174435301.00,
540395,CHEMCRUX    ,M ,Q,35.80,35.80,35.80,35.80,35.80,34.15,1,4000,143200.00,
540403,CLEDUCATE   ,B ,Q,181.00,197.95,181.00,195.25,197.90,183.15,101,1872,359802.00,
540405,OCEANIC     ,M ,Q,120.00,120.00,120.00,120.00,120.00,125.45,9,63000,7560000.00,
540425,SHANKARA    ,B ,Q,1805.60,1819.45,1784.00,1792.45,1790.00,1799.45,192,1942,3490734.00,
540468,KMSMEDI     ,M ,Q,30.15,30.15,30.15,30.15,30.15,30.15,9,60000,1809000.00,
540497,SCHAND      ,B ,Q,406.95,414.00,400.00,401.80,401.80,405.10,164,1854,747399.00,
540519,MEERA       ,M ,Q,240.00,246.00,235.00,246.00,246.00,244.30,5,5000,1206900.00,
540526,IRBINVIT    ,IF,Q,85.15,85.15,84.61,85.13,85.15,84.97,5,30000,2548850.00,
540530,HUDCO       ,B ,Q,70.55,71.30,69.60,70.45,70.45,70.95,802,154110,10845524.00,
540544,PSPPROJECT  ,B ,Q,517.00,520.00,508.60,516.45,515.80,506.25,301,15741,8098292.00,
540565,INDIGRID    ,IF,Q,96.71,97.49,96.71,97.49,97.49,96.75,6,30618,2971732.00,
540575,STARCEMENT  ,B ,Q,125.00,126.50,124.55,125.10,124.95,123.90,109,3269,409975.00,
540593,HEOF1126RG  ,B ,Q,9.24,9.24,8.98,9.17,9.17,9.24,11,5746,51772.00,
540594,HEOF1126RD  ,B ,Q,8.66,9.50,8.66,9.50,9.50,9.21,3,6000,55320.00,
540595,TEJASNET    ,B ,Q,350.10,358.55,350.10,355.20,354.00,357.70,190,3582,1272199.00,
540596,ERIS        ,B ,Q,796.00,796.00,791.15,793.65,796.00,792.25,33,333,264225.00,
540602,GTPL        ,B ,Q,149.00,159.50,147.00,155.95,158.00,148.65,144,13416,2072573.00,
540611,AUBANK      ,B ,Q,650.00,660.00,647.00,656.40,659.00,652.35,223,4516,2953920.00,
540614,GGENG       ,M ,Q,57.70,57.70,54.00,54.00,54.00,53.20,2,6000,335100.00,
540616,ARTEMIS     ,B ,Q,103.05,107.50,102.00,102.95,102.10,102.20,9,390,40336.00,
540621,BHAGYAPROP  ,B ,Q,19.00,22.50,18.60,22.00,22.00,19.20,10,183,3815.00,
540636,HEOF1100RG  ,B ,Q,9.75,9.75,9.75,9.75,9.75,8.89,2,1531,14927.00,
540642,SALASAR     ,B ,Q,348.00,352.45,344.50,346.75,346.65,347.85,80,1676,582175.00,
540647,GANGESSEC   ,B ,Q,70.60,78.95,70.55,76.95,76.95,77.40,7,200,14349.00,
540648,PALASHSEC   ,B ,Q,52.70,54.75,52.70,54.75,54.75,52.15,2,79,4265.00,
540649,AVADHSUGAR  ,B ,Q,444.00,471.00,433.50,449.60,449.60,438.90,805,18623,8522228.00,
540650,MAGADHSUGAR ,B ,Q,111.55,119.55,111.55,116.95,116.60,115.45,32,1166,137724.00,
540652,CTCL        ,M ,Q,53.30,59.70,52.10,54.30,59.70,62.50,5,15000,814200.00,
540653,SINTEXPLAST ,B ,Q,62.30,63.70,61.80,63.05,63.05,62.55,1100,226863,14269080.00,
540673,SIS         ,B ,Q,1147.00,1153.85,1137.75,1141.85,1145.00,1147.70,100,1148,1316924.00,
540678,COCHINSHIP  ,B ,Q,521.05,527.00,517.00,524.65,526.00,516.45,511,10104,5283270.00,
540679,SMSLIFE     ,B ,Q,428.00,428.00,424.00,424.00,424.00,395.00,7,112,47623.00,
540680,KIOCL       ,B ,Q,300.00,304.35,289.10,291.45,290.35,295.85,455,9011,2647629.00,
540686,SMRUTHIORG  ,X ,Q,100.05,117.45,100.05,113.95,113.95,107.00,7,104,10488.00,
540691,ABCAPITAL   ,B ,Q,156.90,158.35,154.75,157.25,157.25,155.80,2493,287257,45104387.00,
540692,APEX        ,B ,Q,646.75,666.60,646.30,658.55,658.55,652.90,550,14417,9423140.00,
540693,SHISHIND    ,M ,Q,27.30,27.30,25.00,25.00,25.00,28.50,2,8000,209200.00,
540694,ANG         ,M ,Q,74.00,74.00,73.00,73.00,73.00,67.30,16,27200,2010000.00,
540695,DWL         ,M ,Q,20.75,20.75,20.65,20.65,20.65,20.05,16,222000,4599600.00,
540699,DIXON       ,B ,Q,3659.00,3659.00,3515.00,3544.00,3544.00,3671.90,1154,5756,20528137.00,
540700,BRNL        ,B ,Q,182.00,182.00,180.55,181.80,181.80,182.00,4,129,23365.00,
540701,DCAL        ,B ,Q,341.00,345.00,335.50,341.15,337.00,341.35,399,7467,2537430.00,
540702,LASA        ,B ,Q,107.55,107.65,101.50,103.55,102.85,106.75,422,48155,4996240.00,
540703,PROVESTSER  ,X ,Q,8.48,10.36,8.48,10.34,10.35,9.42,12,8329,84208.00,
540704,MATRIMONY   ,B ,Q,756.00,760.00,755.00,755.80,755.00,755.80,11,124,93899.00,
540709,RELHOME     ,B ,Q,62.85,64.50,61.00,61.40,61.40,62.75,586,66008,4108189.00,
540710,CAPACITE    ,B ,Q,337.95,337.95,331.30,334.30,335.50,335.75,234,10051,3355754.00,
540716,ICICIGI     ,B ,Q,780.90,800.20,780.85,789.95,789.95,779.40,369,4038,3204196.00,
540717,PQIF        ,XT,Q,111.00,112.00,111.00,112.00,112.00,112.00,11,15193,1701611.00,
540719,SBILIFE     ,B ,Q,677.00,684.40,675.00,678.95,678.95,676.20,740,210312,141984093.00,
540724,DIAMONDYD   ,B ,Q,1338.95,1345.90,1335.00,1343.15,1345.00,1327.95,50,410,550178.00,
540726,TTFL        ,M ,Q,123.00,129.25,121.50,129.25,129.25,133.25,9,36000,4471000.00,
540727,POOJA       ,M ,Q,58.50,60.00,58.50,60.00,60.00,58.50,10,30000,1774500.00,
540730,MEHAI       ,M ,Q,100.00,100.00,100.00,100.00,100.00,108.00,2,6000,600000.00,
540735,IRIS        ,M ,Q,52.50,56.90,52.50,56.85,56.90,51.85,11,44000,2445600.00,
540736,SIDDH       ,M ,Q,29.70,29.70,29.70,29.70,29.70,30.15,1,4000,118800.00,
540743,GODREJAGRO  ,B ,Q,661.95,670.65,660.30,667.50,667.50,665.85,517,17875,11914751.00,
540744,MESCON      ,XT,Q,51.90,51.90,50.00,50.15,50.00,51.90,68,16802,844537.00,
540749,MASFIN      ,B ,Q,610.25,622.00,606.05,620.00,612.90,614.45,81,1755,1084845.00,
540750,IEX         ,B ,Q,1584.00,1610.00,1565.25,1601.20,1600.00,1583.70,255,1149,1830857.00,
540755,GICRE       ,B ,Q,727.35,738.70,721.60,735.00,735.00,732.40,218,2089,1525758.00,
540756,KAARYAFSL   ,M ,Q,49.60,49.60,45.50,45.55,45.50,47.30,4,12000,558600.00,
540757,SCPL        ,M ,Q,137.00,137.00,133.00,137.00,137.00,136.30,5,11200,1518320.00,
540761,RCBFIVAG    ,B ,Q,9.91,9.91,9.91,9.91,9.91,10.56,1,5,49.00,
540762,TIINDIA     ,B ,Q,244.60,245.00,237.80,239.85,238.10,243.55,112,4687,1132417.00,
540767,RNAM        ,B ,Q,258.20,259.20,253.65,257.00,257.00,256.05,320,6610,1696029.00,
540768,MAHLOG      ,B ,Q,488.80,503.00,488.80,499.90,497.00,494.90,330,3191,1586653.00,
540769,NIACL       ,B ,Q,670.70,682.95,670.70,679.20,682.95,678.35,29,325,220506.00,
540774,IFGLEXPOR   ,B ,Q,260.00,260.00,256.80,258.05,258.00,257.05,12,470,121471.00,
540775,KHADIM      ,B ,Q,721.10,733.00,721.10,728.75,732.00,727.95,171,932,676627.00,
540776,5PAISA      ,T ,Q,344.10,351.00,341.05,341.05,341.05,341.05,9,24,8280.00,
540777,HDFCLIFE    ,B ,Q,499.00,504.05,494.15,496.30,496.30,497.90,4446,84597,42279945.00,
540782,SBRANDS     ,M ,Q,121.50,124.95,120.50,123.25,124.95,120.45,4,8000,976900.00,
540787,BHARATIWIN  ,B ,Q,35.60,35.60,35.27,35.42,35.38,35.50,109,57396,2033929.00,
540789,DNAMEDIA    ,B ,Q,8.25,9.54,7.95,9.54,9.54,7.95,99,37428,350041.00,
540790,EASTERNGAS  ,SS,Q,15.50,16.00,15.45,15.45,15.50,15.45,12,352,5478.00,
540793,HHOF1140RG  ,B ,Q,8.96,9.24,8.96,9.10,9.11,9.01,19,12089,109849.00,
540794,HHOF1140RD  ,B ,Q,8.95,9.01,8.95,9.01,9.01,9.03,2,2001,18028.00,
540795,DYNAMIC     ,M ,Q,46.50,48.50,46.50,48.00,47.50,45.60,8,24000,1139250.00,
540797,SHALBY      ,B ,Q,215.50,215.95,210.20,212.75,212.75,216.80,244,7535,1610482.00,
540798,FSC         ,B ,Q,660.20,683.25,660.20,675.70,678.00,666.90,98,1126,755315.00,
540799,DACEFRG     ,B ,Q,9.00,9.83,9.00,9.02,9.02,9.00,4,2059,19802.00,
540809,MRCEXIM     ,M ,Q,6.74,6.74,6.74,6.74,6.74,6.24,1,8000,53920.00,
540812,KMSL        ,M ,Q,35.15,35.15,35.15,35.15,35.15,36.95,1,4000,140600.00,
540821,SADHNA      ,X ,Q,32.50,35.55,32.50,32.60,35.55,33.90,5,202,6583.00,
540824,ASTRON      ,B ,Q,123.00,126.50,120.35,125.70,125.00,123.70,677,51712,6438469.00,
540826,RCBFIVCG    ,B ,Q,7.38,7.38,7.38,7.38,7.38,7.24,1,242,1785.00,
540843,RITHWIKFMS  ,M ,Q,35.20,35.30,35.20,35.30,35.30,35.20,2,6000,211500.00,
540850,JFL         ,M ,Q,43.00,43.00,43.00,43.00,43.00,43.40,1,12000,516000.00,
540861,IPRU3018    ,B ,Q,9.24,9.24,8.55,9.24,9.24,8.40,6,2101,18754.00,
540874,7SEAS       ,XT,Q,11.76,11.76,11.76,11.76,11.76,11.53,8,2494,29329.00,
540879,APOLLO      ,B ,Q,259.80,259.80,254.30,255.80,255.80,257.90,188,7608,1953130.00,
540900,NEWGEN      ,B ,Q,235.55,242.90,235.00,240.70,240.90,234.50,202,5746,1379112.00,
540901,PRAXIS      ,B ,Q,208.00,210.00,199.00,205.95,205.95,207.95,58,1504,310410.00,
540902,AMBER       ,B ,Q,1114.95,1140.00,1111.25,1129.30,1129.30,1116.75,652,7967,8977240.00,
540923,AML         ,M ,Q,8.20,8.20,8.20,8.20,8.20,8.48,1,6000,49200.00,
540935,GALAXYSURF  ,B ,Q,1430.00,1436.00,1390.00,1403.30,1405.00,1429.20,427,3597,5061286.00,
540937,MEDICO      ,M ,Q,97.00,99.00,97.00,99.00,99.00,97.00,2,40800,4036800.00,
540938,GUJHYSPIN   ,M ,Q,8.57,8.64,8.25,8.62,8.64,7.93,4,40000,340600.00,
540945,FSSPL       ,M ,Q,33.50,33.50,32.10,32.10,32.10,33.00,2,16000,524800.00,
540953,KENVI       ,M ,Q,17.20,17.30,17.20,17.30,17.30,19.10,4,12000,207000.00,
540954,IWP         ,X ,Q,755.00,760.00,749.00,760.00,760.00,721.00,42,4325,3259700.00,
540955,TDSL        ,M ,Q,46.00,47.00,46.00,46.60,47.00,46.40,5,15000,697050.00,
540956,BHATIA      ,M ,Q,157.00,157.95,157.00,157.95,157.95,157.00,4,6000,945800.00,
540961,SHIVAMILLS  ,B ,Q,65.80,65.80,61.50,61.55,61.55,63.00,30,550,34083.00,
540975,ASTERDM     ,B ,Q,174.00,175.15,171.05,174.30,174.30,174.00,571,24326,4219702.00,
540981,KTKIND4RG   ,B ,Q,8.75,8.75,8.75,8.75,8.75,8.82,1,792,6930.00,
541005,KANCOTEA    ,X ,Q,92.49,92.49,84.00,84.00,84.00,85.25,3,17,1470.00,
541006,ANGEL       ,M ,Q,27.20,27.20,27.00,27.00,27.00,27.05,7,32000,866600.00,
541019,HGINFRA     ,B ,Q,319.55,333.30,318.60,321.90,321.90,320.20,1117,37965,12348583.00,
541053,EIS         ,M ,Q,938.50,938.50,938.50,938.50,938.50,938.00,1,160,150160.00,
541083,INFLAME     ,M ,Q,37.80,38.50,37.80,38.50,38.50,40.00,2,4000,152600.00,
541084,DACE2RG     ,B ,Q,8.75,8.75,8.75,8.75,8.75,8.77,1,4474,39147.00,
541092,ABSLRIF6RG  ,B ,Q,8.47,8.47,8.47,8.47,8.47,8.44,1,1000,8470.00,
541096,BPLPHARMA   ,XT,Q,259.60,259.60,259.55,259.60,259.60,247.25,57,3684,956360.00,
541097,LIQUIDETF   ,F ,Q,1000.01,1000.01,999.99,1000.00,999.99,999.99,9,387,386999.00,
541112,SHREESHAY   ,M ,Q,19.05,19.05,18.25,18.25,18.25,18.14,14,792000,14488400.00,
541143,BDL         ,B ,Q,387.00,391.45,386.15,389.30,389.30,389.30,493,14730,5725139.00,
541144,ACTIVE      ,MT,Q,58.80,58.80,54.00,56.95,56.95,56.00,8,28000,1590500.00,
541151,RIDINGS     ,MT,Q,18.90,18.90,18.20,18.20,18.20,18.00,8,64000,1176000.00,
541152,ADVITIYA    ,MT,Q,19.13,19.13,19.13,19.13,19.13,18.22,1,8000,153040.00,
541153,BANDHANBNK  ,B ,Q,512.00,518.00,505.25,508.00,508.00,509.70,5602,293384,149975622.00,
541154,HAL         ,B ,Q,1111.10,1117.90,1095.00,1101.50,1101.50,1112.35,886,12305,13620633.00,
541161,KARDA       ,T ,Q,171.90,171.90,156.95,165.25,165.25,165.20,659,46242,7567701.00,
541163,SANDHAR     ,B ,Q,347.80,348.00,339.95,341.30,341.30,343.40,1023,44322,15250666.00,
541167,YASHO       ,MT,Q,100.75,102.00,100.50,100.90,101.05,100.55,21,172800,17519760.00,
541175,H1147D39RG  ,F ,Q,9.05,9.05,9.05,9.05,9.05,0.00,1,500,4525.00,
541178,BENARA      ,MT,Q,67.50,68.50,65.50,66.95,66.95,67.50,31,110000,7402600.00,
541179,ISEC        ,B ,Q,445.00,447.00,440.00,440.60,440.60,444.90,2082,55431,24538129.00,
541195,MIDHANI     ,B ,Q,89.15,90.70,88.00,90.25,90.30,89.45,1245,132396,11842208.00,
541196,LEX         ,MT,Q,53.15,53.15,52.60,52.60,52.60,55.35,4,8000,423000.00,
541206,OBCL        ,MT,Q,34.90,34.90,33.00,33.40,33.40,33.45,89,428000,14303400.00,
541228,TRL         ,MT,Q,36.00,37.80,35.80,37.80,37.80,0.00,28,112000,4084400.00,
555555,SENSEXIWIN  ,B ,Q,351.25,351.25,350.04,350.04,350.04,351.02,2,451,158412.00,
570001,TATAMTRTDVR ,A ,Q,206.75,207.50,201.95,206.40,206.40,206.75,1336,132042,27140071.00,
570002,FELDVR      ,B ,Q,38.00,38.00,37.05,37.90,37.90,37.60,14,1404,52790.00,
570004,JISLBNDVR   ,B ,Q,68.20,68.65,68.00,68.40,68.40,68.70,57,6166,421200.00,
570005,SCAPDVR     ,T ,Q,4.00,4.29,3.89,4.29,4.29,4.09,54,63607,257527.00,
580001,STAN CHART  ,B ,I,61.00,62.65,61.00,61.00,62.65,60.55,6,3020,184250.00,
590003,KARUR VY(PS ,B ,Q,103.00,104.85,102.50,104.50,104.40,102.95,365,41424,4300081.00,
590005,TIDE WATE(PS,B ,Q,6384.40,6470.40,6384.35,6441.15,6449.95,6425.10,77,235,1512430.00,
590006,AMRUTANJAN  ,B ,Q,560.00,571.00,553.10,569.90,569.90,552.65,70,758,428816.00,
590013,XPRO INDI(PS,B ,Q,52.50,52.50,49.80,50.35,50.00,52.45,26,905,45731.00,
590018,HISARMET(PS ,B ,Q,85.00,88.70,84.95,88.70,88.70,80.65,24,1508,132062.00,
590021,BHARAT RA(PS,B ,Q,4542.05,4660.00,4542.05,4636.10,4650.00,4560.60,11,71,329390.00,
590022,EASTER SI(PS,B ,Q,3.60,4.11,3.40,3.79,3.80,3.75,23,29037,101557.00,
590024,FERT CHE(PS ,B ,Q,52.05,53.75,52.05,53.10,53.00,52.35,156,17327,917801.00,
590025,GINNI FIL(PS,B ,Q,34.70,34.70,32.10,32.50,32.45,33.15,82,14311,464485.00,
590030,SOUTH PET(PS,B ,Q,35.50,36.45,35.20,35.80,35.80,35.65,296,44939,1614321.00,
590031,DE NORA     ,T ,Q,432.05,469.15,432.00,469.15,469.15,446.85,65,2830,1308037.00,
590041,KAVERI TELE ,B ,Q,10.75,11.35,10.50,10.87,10.70,10.99,8,615,6621.00,
590043,HARITA SEAT ,B ,Q,1023.00,1023.00,997.05,1012.00,1005.00,988.20,16,75,75850.00,
590051,SAKSOFT LTD ,B ,Q,234.80,234.80,234.80,234.80,234.80,232.00,1,10,2348.00,
590056,SALONA COTSP,B ,Q,96.10,109.00,96.10,108.35,108.40,99.80,6,2032,208551.00,
590062,ANDHRA SUGAR,B ,Q,448.50,457.00,446.80,452.55,455.00,450.75,625,5725,2589251.00,
590065,INDIA MOTOR ,B ,Q,1144.50,1189.70,1144.50,1173.90,1189.70,1125.00,17,293,335998.00,
590066,KCP LTD     ,B ,Q,134.50,137.00,133.65,134.80,136.00,134.20,173,15072,2030889.00,
590068,KHAITAN INDI,T ,Q,42.00,44.10,42.00,42.60,44.10,42.00,6,1454,62328.00,
590070,RADAAN MEDIA,B ,Q,2.00,2.11,2.00,2.10,2.10,2.01,5,611,1254.00,
590071,SUNDARAM FIN,B ,Q,1705.00,1705.00,1685.90,1699.00,1700.00,1705.00,46,100590,171002158.00,
590072,SUNDARAM BRK,B ,Q,564.35,574.25,564.35,574.20,574.00,567.00,11,300,172070.00,
590073,WHEELS INDIA,B ,Q,2248.00,2248.00,2248.00,2248.00,2248.00,2239.00,1,2,4496.00,
590075,LAMBODHARA T,B ,Q,72.25,76.10,72.10,73.05,73.80,72.25,300,26259,1949276.00,
590078,MAITHAN ALL ,B ,Q,849.10,865.95,836.30,858.10,858.10,847.70,625,12295,10454473.00,
